0.0380000000000000	-4.48999800000000	-6.17800100000000
-1.87200000000000	-4.48999800000000	-5.95600100000000
0.0380000000000000	-4.77999800000000	-5.95600100000000
2.03800000000000	-4.61499800000000	-5.95600100000000
2.03800000000000	-4.48999800000000	-6.07200100000000
2.19200000000000	-4.48999800000000	-5.95600100000000
-3.96200000000000	-2.48999900000000	-6.19800000000000
-4.27000000000000	-2.48999900000000	-5.95600000000000
-3.96200000000000	-2.84699900000000	-5.95600000000000
-1.96200000000000	-4.46499900000000	-5.95600100000000
-1.96200000000000	-2.48999900000000	-6.73900000000000
0.0380000000000000	-2.48999900000000	-7.00600100000000
2.03800000000000	-2.48999900000000	-6.98600100000000
4.03800000000000	-2.90899900000000	-5.95600000000000
4.03800000000000	-2.48999900000000	-6.27100000000000
4.44100000000000	-2.48999900000000	-5.95600000000000
-3.96200000000000	-0.489999000000000	-6.61900000000000
-4.75700000000000	-0.489999000000000	-5.95600000000000
-1.96200000000000	-0.489999000000000	-7.31700000000000
0.0380000000000000	-0.489999000000000	-7.50600000000000
2.03800000000000	-0.489999000000000	-7.06400000000000
4.03800000000000	-0.489999000000000	-6.68000000000000
4.94000000000000	-0.489999000000000	-5.95600000000000
-3.96200000000000	1.51000100000000	-6.65600000000000
-4.76600000000000	1.51000100000000	-5.95599900000000
-1.96200000000000	1.51000100000000	-6.89599900000000
0.0380000000000000	1.51000100000000	-7.44799900000000
2.03800000000000	1.51000100000000	-7.38199900000000
4.03800000000000	1.51000100000000	-6.69500000000000
4.95200000000000	1.51000100000000	-5.95599900000000
-3.96200000000000	2.74400100000000	-5.95599900000000
-1.96200000000000	3.51000100000000	-6.46899900000000
-2.95600000000000	3.51000100000000	-5.95599900000000
0.0380000000000000	3.51000100000000	-6.98199900000000
2.03800000000000	3.51000100000000	-6.69899900000000
3.34300000000000	3.51000100000000	-5.95599900000000
4.03800000000000	2.87200100000000	-5.95599900000000
-1.96200000000000	4.32100200000000	-5.95599900000000
0.0380000000000000	4.97800200000000	-5.95599900000000
2.03800000000000	4.46100100000000	-5.95599900000000
-3.96200000000000	-4.48999900000000	-4.73100100000000
-4.62000000000000	-4.48999900000000	-3.95600100000000
-3.96200000000000	-5.18100000000000	-3.95600100000000
-1.96200000000000	-6.29899900000000	-3.95600100000000
-1.96200000000000	-4.48999800000000	-5.93700100000000
0.0380000000000000	-6.27600000000000	-3.95600100000000
2.03800000000000	-6.33900000000000	-3.95600100000000
4.03800000000000	-5.06500000000000	-3.95600100000000
4.03800000000000	-4.48999900000000	-4.57800100000000
4.63400000000000	-4.48999900000000	-3.95600100000000
-5.94800000000000	-2.48999900000000	-3.95600100000000
6.03800000000000	-2.65499900000000	-3.95600100000000
6.03800000000000	-2.48999900000000	-4.12300100000000
6.15900000000000	-2.48999900000000	-3.95600100000000
-5.96200000000000	-0.489999000000000	-4.88200000000000
-6.76200000000000	-0.489999000000000	-3.95600000000000
-5.96200000000000	-2.47299900000000	-3.95600100000000
6.03800000000000	-0.489999000000000	-4.76900000000000
6.66600000000000	-0.489999000000000	-3.95600000000000
-5.96200000000000	1.51000100000000	-4.46899900000000
-6.41000000000000	1.51000100000000	-3.95600000000000
6.03800000000000	1.51000100000000	-4.36100000000000
6.32000000000000	1.51000100000000	-3.95600000000000
-5.96200000000000	2.27400100000000	-3.95600000000000
-3.96200000000000	3.51000100000000	-5.28200000000000
-5.15300000000000	3.51000100000000	-3.95600000000000
4.03800000000000	3.51000100000000	-5.22499900000000
5.36000000000000	3.51000100000000	-3.95600000000000
6.03800000000000	2.34900100000000	-3.95600000000000
-3.96200000000000	5.46700000000000	-3.95599900000000
-1.96200000000000	5.51000100000000	-4.93899900000000
-3.90200000000000	5.51000100000000	-3.95599900000000
0.0380000000000000	5.51000100000000	-5.26099900000000
2.03800000000000	5.51000100000000	-5.00299800000000
3.58300000000000	5.51000100000000	-3.95599900000000
4.03800000000000	4.95300100000000	-3.95599900000000
-1.96200000000000	6.20000000000000	-3.95599900000000
0.0380000000000000	6.39800000000000	-3.95599900000000
2.03800000000000	6.40800000000000	-3.95599900000000
-1.96200000000000	-6.48999900000000	-3.75600100000000
-3.54800000000000	-6.48999900000000	-1.95600100000000
-1.96200000000000	-7.36100000000000	-1.95600100000000
0.0380000000000000	-7.45200000000000	-1.95600100000000
0.0380000000000000	-6.48999900000000	-3.82500100000000
2.03800000000000	-7.39200000000000	-1.95600100000000
2.03800000000000	-6.48999900000000	-3.85000100000000
3.68300000000000	-6.48999900000000	-1.95600100000000
-5.96200000000000	-4.48999900000000	-1.99100100000000
-5.99000000000000	-4.48999900000000	-1.95600100000000
-5.96200000000000	-4.52099900000000	-1.95600100000000
-3.96200000000000	-6.09399900000000	-1.95600100000000
4.03800000000000	-6.04300000000000	-1.95600100000000
5.84300000000000	-4.48999900000000	-1.95600100000000
-5.96200000000000	-2.48999900000000	-3.93900000000000
-6.76900000000000	-2.49000000000000	-1.95600000000000
6.03800000000000	-4.26200000000000	-1.95600100000000
6.77500000000000	-2.49000000000000	-1.95600000000000
-7.11700000000000	-0.490000000000000	-1.95600000000000
7.08000000000000	-0.490000000000000	-1.95600000000000
-7.06100000000000	1.51000000000000	-1.95600000000000
7.09200000000000	1.51000000000000	-1.95600000000000
-5.96200000000000	3.51000000000000	-2.82699900000000
-6.48600000000000	3.51000000000000	-1.95599900000000
6.03800000000000	3.51000000000000	-3.38000000000000
6.81100000000000	3.51000000000000	-1.95599900000000
-5.96200000000000	4.14800000000000	-1.95599900000000
-3.96200000000000	5.51000100000000	-3.85499900000000
-4.50100000000000	5.51000100000000	-1.95599900000000
4.03800000000000	5.51000100000000	-3.51799900000000
5.02300000000000	5.51000100000000	-1.95599900000000
6.03800000000000	4.45300100000000	-1.95599900000000
-3.96200000000000	5.94100000000000	-1.95599900000000
-1.96200000000000	7.44900000000000	-1.95599900000000
0.0380000000000000	7.22400000000000	-1.95599900000000
2.03800000000000	6.80800100000000	-1.95599900000000
4.03800000000000	6.41200100000000	-1.95599900000000
-3.83400000000000	-6.49000000000000	0.0439990000000000
-1.96200000000000	-7.25900000000000	0.0439990000000000
0.0380000000000000	-7.70000000000000	0.0439990000000000
2.03800000000000	-7.23900000000000	0.0439990000000000
4.03800000000000	-6.57400000000000	0.0439990000000000
4.03800000000000	-6.49000000000000	-0.399001000000000
4.13200000000000	-6.49000000000000	0.0439990000000000
-6.35600000000000	-4.49000000000000	0.0439990000000000
-5.96200000000000	-4.97200000000000	0.0439990000000000
-3.96200000000000	-6.39800000000000	0.0439990000000000
6.03800000000000	-4.81100000000000	0.0439990000000000
6.03800000000000	-4.49000000000000	-1.45000100000000
6.33600000000000	-4.49000000000000	0.0439990000000000
-7.07600000000000	-2.49000000000000	0.0440000000000000
6.94900000000000	-2.49000000000000	0.0440000000000000
-7.80800000000000	-0.490000000000000	0.0440000000000000
7.29700000000000	-0.490000000000000	0.0440000000000000
-7.36300000000000	1.51000000000000	0.0440000000000000
7.40400000000000	1.51000000000000	0.0440000000000000
-6.68400000000000	3.51000000000000	0.0440010000000000
6.79600000000000	3.51000000000000	0.0440010000000000
-5.96200000000000	4.41800000000000	0.0440010000000000
-4.99500000000000	5.51000000000000	0.0440010000000000
6.03800000000000	4.58600000000000	0.0440010000000000
5.30300000000000	5.51000000000000	0.0440010000000000
-3.96200000000000	6.52300000000000	0.0440010000000000
-1.96200000000000	7.51000000000000	-0.464999000000000
-1.99100000000000	7.51000000000000	0.0440010000000000
0.0380000000000000	7.51000000000000	-1.12099900000000
1.69500000000000	7.51000000000000	0.0440010000000000
2.03800000000000	7.41000000000000	0.0440010000000000
4.03800000000000	6.46500000000000	0.0440010000000000
